00951,"Fluoride, water, unfiltered, milligrams per liter",Agree,Fluoride,mg/l,Total,,,,,
00953,"Fluorine, water, unfiltered, micrograms per liter",Agree,Fluorine,ug/l,Total,,,,,
00954,"Silica, water, unfiltered, recoverable, micrograms per liter as SiO2",Not checked,Silica,ug/l,Recoverable,,,,,
00955,"Silica, water, filtered, milligrams per liter as SiO2",Agree,Silica,mg/l,Dissolved,,,,,
00956,"Silica, water, unfiltered, milligrams per liter as SiO2",Agree,Silica,mg/l,Total,,,,,
00978,"Arsenic, water, unfiltered, recoverable, micrograms per liter",Agree,Arsenic,ug/l,Recoverable,,,,,
00985,"Vanadium, water, unfiltered, recoverable, micrograms per liter",Agree,Vanadium,ug/l,Recoverable,,,,,
00998,"Beryllium, water, unfiltered, recoverable, micrograms per liter",Agree,Beryllium,ug/l,Recoverable,,,,,
00999,"Boron, water, unfiltered, recoverable, micrograms per liter",Agree,Boron,ug/l,Recoverable,,,,,
01000,"Arsenic, water, filtered, micrograms per liter",Agree,Arsenic,ug/l,Dissolved,,,,,
01001,"Arsenic, suspended sediment, total, micrograms per liter",Not agree,Arsenic,ug/l,Suspended,,,,,
01002,"Arsenic, water, unfiltered, micrograms per liter",Agree,Arsenic,ug/l,Total,,,,,
01003,"Arsenic, bed sediment, total digestion, dry weight, micrograms per gram",Not agree,Arsenic,ug/g,Bed Sediment,,,,Dry,
01005,"Barium, water, filtered, micrograms per liter",Agree,Barium,ug/l,Dissolved,,,,,
01006,"Barium, suspended sediment, recoverable, micrograms per liter",Not agree,Barium,ug/l,Suspended,,,,,
01007,"Barium, water, unfiltered, recoverable, micrograms per liter",Not agree,Barium,ug/l,Recoverable,,,,,
01008,"Barium, bed sediment, recoverable, dry weight, micrograms per gram",Not agree,Barium,ug/g,Bed Sediment,,,,Dry,
01009,"Barium, water, unfiltered, recoverable, micrograms per liter",Agree,Barium,ug/l,Recoverable,,,,,
01010,"Beryllium, water, filtered, micrograms per liter",Agree,Beryllium,ug/l,Dissolved,,,,,
01011,"Beryllium, suspended sediment, recoverable, micrograms per liter",Not agree,Beryllium,ug/l,Suspended,,,,,
01012,"Beryllium, water, unfiltered, recoverable, micrograms per liter",Not agree,Beryllium,ug/l,Recoverable,,,,,
01013,"Beryllium, bed sediment, recoverable, dry weight, micrograms per gram",Not agree,Beryllium,ug/g,Bed Sediment,,,,Dry,
01015,"Bismuth, water, filtered, micrograms per liter",Agree,Bismuth,ug/l,Dissolved,,,,,
01016,"Bismuth, suspended sediment, micrograms per liter",Agree,Bismuth,ug/l,Suspended,,,,,
01017,"Bismuth, water, unfiltered, micrograms per liter",Agree,Bismuth,ug/l,Total,,,,,
01020,"Boron, water, filtered, micrograms per liter",Agree,Boron,ug/l,Dissolved,,,,,
01021,"Boron, suspended sediment, recoverable, micrograms per liter",Not agree,Boron,ug/l,Suspended,,,,,
01022,"Boron, water, unfiltered, recoverable, micrograms per liter",Not agree,Boron,ug/l,Recoverable,,,,,
01023,"Boron, bed sediment, recoverable, dry weight, micrograms per gram",Not agree,Boron,ug/g,Bed Sediment,,,,Dry,
01025,"Cadmium, water, filtered, micrograms per liter",Agree,Cadmium,ug/l,Dissolved,,,,,
01026,"Cadmium, suspended sediment, recoverable, micrograms per liter",Not agree,Cadmium,ug/l,Suspended,,,,,
01027,"Cadmium, water, unfiltered, micrograms per liter",Agree,Cadmium,ug/l,Total,,,,,
01028,"Cadmium, bed sediment, recoverable, dry weight, micrograms per gram",Not agree,Cadmium,ug/g,Bed Sediment,,,,Dry,
01029,"Chromium, bed sediment, recoverable, dry weight, micrograms per gram",Not agree,Chromium,ug/g,Bed Sediment,,,,Dry,
01030,"Chromium, water, filtered, micrograms per liter",Agree,Chromium,ug/l,Dissolved,,,,,
01031,"Chromium, suspended sediment, recoverable, micrograms per liter",Not agree,Chromium,ug/l,Suspended,,,,,
01032,"Chromium(VI), water, filtered, micrograms per liter",Not checked,Chromium(VI),ug/l,Dissolved,,,,,
01033,"Chromium(III), water, unfiltered, micrograms per liter",Not checked,Chromium(III),ug/l,Total,,,,,
01034,"Chromium, water, unfiltered, recoverable, micrograms per liter",Not checked,Chromium,ug/l,Recoverable,,,,,
01035,"Cobalt, water, filtered, micrograms per liter",Agree,Cobalt,ug/l,Dissolved,,,,,
01036,"Cobalt, suspended sediment, recoverable, micrograms per liter",Not checked,Cobalt,ug/l,Suspended,,,,,
01037,"Cobalt, water, unfiltered, recoverable, micrograms per liter",Not checked,Cobalt,ug/l,Recoverable,,,,,
01038,"Cobalt, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Cobalt,ug/g,Bed Sediment,,,,Dry,
01040,"Copper, water, filtered, micrograms per liter",Agree,Copper,ug/l,Dissolved,,,,,
01041,"Copper, suspended sediment, recoverable, micrograms per liter",Not checked,Copper,ug/l,Suspended,,,,,
01042,"Copper, water, unfiltered, recoverable, micrograms per liter",Not checked,Copper,ug/l,Recoverable,,,,,
01043,"Copper, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Copper,ug/g,Bed Sediment,,,,Dry,
01044,"Iron, suspended sediment, recoverable, micrograms per liter",Not checked,Iron,ug/l,Suspended,,,,,
01045,"Iron, water, unfiltered, recoverable, micrograms per liter",Not checked,Iron,ug/l,Recoverable,,,,,
01046,"Iron, water, filtered, micrograms per liter",Agree,Iron,ug/l,Dissolved,,,,,
01047,"Iron(II), water, filtered, micrograms per liter",Not checked,"Iron, ion (Fe2+)",ug/l,Dissolved,,,,,
01049,"Lead, water, filtered, micrograms per liter",Agree,Lead,ug/l,Dissolved,,,,,
01050,"Lead, suspended sediment, recoverable, micrograms per liter",Not checked,Lead,ug/l,Suspended,,,,,
01051,"Lead, water, unfiltered, recoverable, micrograms per liter",Not checked,Lead,ug/l,Recoverable,,,,,
01052,"Lead, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Lead,ug/g,Bed Sediment,,,,Dry,
01053,"Manganese, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Manganese,ug/g,Bed Sediment,,,,Dry,
01054,"Manganese, suspended sediment, recoverable, micrograms per liter",Not checked,Manganese,ug/l,Suspended,,,,,
01055,"Manganese, water, unfiltered, recoverable, micrograms per liter",Not checked,Manganese,ug/l,Recoverable,,,,,
01056,"Manganese, water, filtered, micrograms per liter",Agree,Manganese,ug/l,Dissolved,,,,,
01057,"Thallium, water, filtered, micrograms per liter",Agree,Thallium,ug/l,Dissolved,,,,,
01058,"Thallium, suspended sediment, recoverable, micrograms per liter",Not checked,Thallium,ug/l,Suspended,,,,,
01059,"Thallium, water, unfiltered, micrograms per liter",Not checked,Thallium,ug/l,Total,,,,,
01060,"Molybdenum, water, filtered, micrograms per liter",Agree,Molybdenum,ug/l,Dissolved,,,,,
01061,"Molybdenum, suspended sediment, recoverable, micrograms per liter",Not checked,Molybdenum,ug/l,Suspended,,,,,
01062,"Molybdenum, water, unfiltered, recoverable, micrograms per liter",Not checked,Molybdenum,ug/l,Recoverable,,,,,
01063,"Molybdenum, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Molybdenum,ug/g,Bed Sediment,,,,Dry,
01064,"Tellurium, water, unfiltered, micrograms per liter",Not checked,Tellurium,ug/l,Total,,,,,
01065,"Nickel, water, filtered, micrograms per liter",Agree,Nickel,ug/l,Dissolved,,,,,
01066,"Nickel, suspended sediment, recoverable, micrograms per liter",Not checked,Nickel,ug/l,Suspended,,,,,
01067,"Nickel, water, unfiltered, recoverable, micrograms per liter",Not checked,Nickel,ug/l,Recoverable,,,,,
01068,"Nickel, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Nickel,ug/g,Bed Sediment,,,,Dry,
01074,"Nickel, water, unfiltered, recoverable, micrograms per liter",Agree,Nickel,ug/l,Recoverable,,,,,
01075,"Silver, water, filtered, micrograms per liter",Agree,Silver,ug/l,Dissolved,,,,,
01076,"Silver, suspended sediment, recoverable, micrograms per liter",Not checked,Silver,ug/l,Suspended,,,,,
01077,"Silver, water, unfiltered, recoverable, micrograms per liter",Not checked,Silver,ug/l,Recoverable,,,,,
01078,"Silver, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Silver,ug/g,Bed Sediment,,,,Dry,
01079,"Silver, water, unfiltered, recoverable, micrograms per liter",Agree,Silver,ug/l,Recoverable,,,,,
01080,"Strontium, water, filtered, micrograms per liter",Agree,Strontium,ug/l,Dissolved,,,,,
01081,"Strontium, suspended sediment, recoverable, micrograms per liter",Not checked,Strontium,ug/l,Suspended,,,,,
01082,"Strontium, water, unfiltered, recoverable, micrograms per liter",Not checked,Strontium,ug/l,Recoverable,,,,,
01083,"Strontium, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Strontium,ug/g,Bed Sediment,,,,Dry,
01084,"Strontium, water, unfiltered, recoverable, micrograms per liter",Agree,Strontium,ug/l,Recoverable,,,,,
01085,"Vanadium, water, filtered, micrograms per liter",Agree,Vanadium,ug/l,Dissolved,,,,,
01086,"Vanadium, suspended sediment, total, micrograms per liter",Not checked,Vanadium,ug/l,Suspended,,,,,
01087,"Vanadium, water, unfiltered, micrograms per liter",Not checked,Vanadium,ug/l,Total,,,,,
01088,"Vanadium, bed sediment, total digestion, dry weight, micrograms per gram",Not checked,Vanadium,ug/g,Bed Sediment,,,,Dry,
01090,"Zinc, water, filtered, micrograms per liter",Agree,Zinc,ug/l,Dissolved,,,,,
01091,"Zinc, suspended sediment, recoverable, micrograms per liter",Not checked,Zinc,ug/l,Suspended,,,,,
01092,"Zinc, water, unfiltered, recoverable, micrograms per liter",Not checked,Zinc,ug/l,Recoverable,,,,,
01093,"Zinc, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Zinc,ug/g,Bed Sediment,,,,Dry,
01094,"Zinc, water, unfiltered, recoverable, micrograms per liter",Agree,Zinc,ug/l,Recoverable,,,,,
01095,"Antimony, water, filtered, micrograms per liter",Agree,Antimony,ug/l,Dissolved,,,,,
01096,"Antimony, suspended sediment, total, micrograms per liter",Not checked,Antimony,ug/l,Suspended,,,,,
01097,"Antimony, water, unfiltered, micrograms per liter",Not checked,Antimony,ug/l,Total,,,,,
01098,"Antimony, bed sediment, total digestion, dry weight, micrograms per gram",Not checked,Antimony,ug/g,Bed Sediment,,,,Dry,
01100,"Tin, water, filtered, micrograms per liter",Agree,Tin,ug/l,Dissolved,,,,,
01101,"Tin, suspended sediment, recoverable, micrograms per liter",Not checked,Tin,ug/l,Suspended,,,,,
01102,"Tin, water, unfiltered, recoverable, micrograms per liter",Not checked,Tin,ug/l,Recoverable,,,,,
01103,"Tin, bed sediment, recoverable, dry weight, micrograms per kilogram",Not checked,Tin,ug/kg,Bed Sediment,,,,Dry,
01104,"Aluminum, water, unfiltered, recoverable, micrograms per liter",Agree,Aluminum,ug/l,Recoverable,,,,,
01105,"Aluminum, water, unfiltered, recoverable, micrograms per liter",Not checked,Aluminum,ug/l,Recoverable,,,,,
01106,"Aluminum, water, filtered, micrograms per liter",Agree,Aluminum,ug/l,Dissolved,,,,,
01107,"Aluminum, suspended sediment, recoverable, micrograms per liter",Not checked,Aluminum,ug/l,Suspended,,,,,
01108,"Aluminum, bed sediment, recoverable, dry weight, micrograms per gram",Not checked,Aluminum,ug/g,Bed Sediment,,,,Dry,
01110,"Cerium, water, filtered, micrograms per liter",Agree,Cerium,ug/l,Dissolved,,,,,
01112,"Cerium, water, unfiltered, micrograms per liter",Not checked,Cerium,ug/l,Total,,,,,
01113,"Cadmium, water, unfiltered, recoverable, micrograms per liter",Agree,Cadmium,ug/l,Recoverable,,,,,
01114,"Lead, water, unfiltered, recoverable, micrograms per liter",Agree,Lead,ug/l,Recoverable,,,,,
01115,"Cesium, water, filtered, micrograms per liter",Agree,Cesium,ug/l,Dissolved,,,,,
01116,"Cesium, suspended sediment, total, micrograms per liter",Not checked,Cesium,ug/l,Suspended,,,,,
01117,"Cesium, water, unfiltered, micrograms per liter",Not checked,Cesium,ug/l,Total,,,,,
01118,"Chromium, water, unfiltered, recoverable, micrograms per liter",Agree,Chromium,ug/l,Recoverable,,,,,
01119,"Copper, water, unfiltered, recoverable, micrograms per liter",Agree,Copper,ug/l,Recoverable,,,,,
01120,"Gallium, water, filtered, micrograms per liter",Agree,Gallium,ug/l,Dissolved,,,,,
01121,"Gallium, suspended sediment, total, micrograms per liter",Not checked,Gallium,ug/l,Suspended,,,,,
01122,"Gallium, water, unfiltered, micrograms per liter",Not checked,Gallium,ug/l,Total,,,,,
01123,"Manganese, water, unfiltered, recoverable, micrograms per liter",Agree,Manganese,ug/l,Recoverable,,,,,
01125,"Germanium, water, filtered, micrograms per liter",Agree,Germanium,ug/l,Dissolved,,,,,
01126,"Germanium, suspended sediment, total, micrograms per liter",Not checked,Germanium,ug/l,Suspended,,,,,
01127,"Germanium, water, unfiltered, micrograms per liter",Not checked,Germanium,ug/l,Total,,,,,
01128,"Thallium, water, unfiltered, recoverable, micrograms per liter",Agree,Thallium,ug/l,Recoverable,,,,,
01129,"Molybdenum, water, unfiltered, recoverable, micrograms per liter",Agree,Molybdenum,ug/l,Recoverable,,,,,
01130,"Lithium, water, filtered, micrograms per liter",Agree,Lithium,ug/l,Dissolved,,,,,
01131,"Lithium, suspended sediment, recoverable, micrograms per liter",Not checked,Lithium,ug/l,Suspended,,,,,
01132,"Lithium, water, unfiltered, recoverable, micrograms per liter",Not checked,Lithium,ug/l,Recoverable,,,,,
01133,"Lithium, bed sediment, dry weight, milligrams per kilogram",Not checked,Lithium,mg/kg,Bed Sediment,,,,Dry,
01134,"Lithium, water, unfiltered, recoverable, micrograms per liter",Agree,Lithium,ug/l,Recoverable,,,,,
01135,"Rubidium, water, filtered, micrograms per liter",Agree,Rubidium,ug/l,Dissolved,,,,,
01136,"Rubidium, suspended sediment, total, micrograms per liter",Not checked,Rubidium,ug/l,Suspended,,,,,
01137,"Rubidium, water, unfiltered, micrograms per liter",Not checked,Rubidium,ug/l,Total,,,,,
01140,"Silicon, water, filtered, micrograms per liter",Agree,Silicon,ug/l,Dissolved,,,,,
01142,"Silicon, water, unfiltered, micrograms per liter",Not checked,Silicon,ug/l,Total,,,,,
01145,"Selenium, water, filtered, micrograms per liter",Agree,Selenium,ug/l,Dissolved,,,,,
01146,"Selenium, suspended sediment, total, micrograms per liter",Not checked,Selenium,ug/l,Suspended,,,,,
01147,"Selenium, water, unfiltered, micrograms per liter",Not checked,Selenium,ug/l,Total,,,,,
01148,"Selenium, bed sediment, total digestion, dry weight, micrograms per gram",Not checked,Selenium,ug/g,Bed Sediment,,,,Dry,
01150,"Titanium, water, filtered, micrograms per liter",Agree,Titanium,ug/l,Dissolved,,,,,
01151,"Titanium, suspended sediment, total, micrograms per liter",Not checked,Titanium,ug/l,Suspended,,,,,
01152,"Titanium, water, unfiltered, micrograms per liter",Agree,Titanium,ug/l,Total,,,,,
01153,"Titanium, bed sediment, total digestion, dry weight, micrograms per gram",Not checked,Titanium,ug/g,Bed Sediment,,,,Dry,
01154,"Tungsten, water, unfiltered, micrograms per liter",Not checked,Tungsten,ug/l,Total,,,,,
01155,"Tungsten, water, filtered, micrograms per liter",Agree,Tungsten,ug/l,Dissolved,,,,,
01156,"Tungsten, suspended sediment, micrograms per liter",Not checked,Tungsten,ug/l,Suspended,,,,,
01160,"Zirconium, water, filtered, micrograms per liter",Agree,Zirconium,ug/l,Dissolved,,,,,
01161,"Zirconium, suspended sediment, total, micrograms per liter",Not checked,Zirconium,ug/l,Suspended,,,,,
01162,"Zirconium, water, unfiltered, micrograms per liter",Not checked,Zirconium,ug/l,Total,,,,,
01168,"Indium, water, unfiltered, micrograms per liter",Agree,Indium,ug/l,Total,,,,,
01170,"Iron, bed sediment, total digestion, dry weight, micrograms per gram",Not checked,Iron,ug/g,Bed Sediment,,,,Dry,
01171,"Platinum, water, unfiltered, micrograms per liter",Agree,Platinum,ug/l,Total,,,,,
01172,"Platinum, water, filtered, micrograms per liter",Agree,Platinum,ug/l,Dissolved,,,,,
01180,"Lanthanum, water, filtered, micrograms per liter",Agree,Lanthanum,ug/l,Dissolved,,,,,
01182,"Lanthanum, water, unfiltered, micrograms per liter",Agree,Lanthanum,ug/l,Total,,,,,
01187,"Scandium, water, filtered, micrograms per liter",Agree,Scandium,ug/l,Dissolved,,,,,
01188,"Scandium, suspended sediment, micrograms per liter",Not checked,Scandium,ug/l,Suspended,,,,,
01189,"Scandium, water, unfiltered, micrograms per liter",Agree,Scandium,ug/l,Total,,,,,
01194,"Ytterbium, water, filtered, micrograms per liter",Agree,Ytterbium,ug/l,Dissolved,,,,,
01195,"Ytterbium, suspended sediment, micrograms per liter",Agree,Ytterbium,ug/l,Suspended,,,,,
01196,"Ytterbium, water, unfiltered, micrograms per liter",Agree,Ytterbium,ug/l,Total,,,,,
01201,"Yttrium, water, filtered, micrograms per liter",Agree,Yttrium,ug/l,Dissolved,,,,,
01203,"Yttrium, water, unfiltered, micrograms per liter",Agree,Yttrium,ug/l,Total,,,,,
01204,"Molybdenum, dry atmospheric deposition, recoverable, micrograms per kilogram",Agree,Molybdenum,ug/kg,Recoverable,,,,,
01205,"Molybdenum, insoluble, dry atmospheric deposition, micrograms per kilogram",Agree,Molybdenum,ug/kg,,,,,,
01206,"Molybdenum, soluble, dry atmospheric deposition, micrograms per kilogram",Agree,Molybdenum,ug/kg,,,,,,
01207,"Fluoride, total, dry atmospheric deposition, milligrams per kilogram",Not checked,Fluoride,mg/kg,Total,,,,,
01210,"Palladium, water, unfiltered, micrograms per liter",Agree,Palladium,ug/l,Total,,,,,
